,year,week,statefips,new_case_rate,case_rate,new_death_rate,death_rate,new_test_rate,test_rate,new_vaccine_rate,vaccine_rate,fullvaccine_rate,booster_first_rate,hospitalized_rate
1520,2020,32,33,1.8599999999999997,501.85714285714283,0.027000000000000003,30.842857142857145,207.71428571428572,19133.14285714286,,,,,3.2885714285714287
1521,2020,32,34,4.328571428571428,2101.8571428571427,0.06297142857142857,179.0,287.2857142857143,25901.428571428572,,,,,2.827142857142857
1522,2020,32,35,8.528571428571428,1063.0,0.20914285714285716,32.6,333.85714285714283,29842.285714285714,,,,,6.88
1523,2020,32,36,3.3114285714285714,2187.4285714285716,0.0014714285714285719,166.0,372.0,33474.0,,,,,8.961428571428572
1524,2020,32,37,13.457142857142857,1293.4285714285713,0.2612857142857143,20.928571428571427,194.42857142857142,16681.285714285714,,,,,12.64285714285714
1525,2020,32,38,17.8,998.1428571428571,0.18471428571428575,15.4,689.5714285714286,45533.57142857143,,,,,13.971428571428572
1526,2020,32,39,9.564285714285715,862.5714285714286,0.17028571428571432,31.442857142857143,196.57142857142858,14822.857142857143,,,,,15.157142857142857
1527,2020,32,40,18.02857142857143,1097.7142857142858,0.17842857142857144,15.342857142857143,207.28571428571428,17615.571428571428,,,,,15.642857142857142
1528,2020,32,41,6.981428571428572,502.85714285714283,0.11608571428571428,8.55857142857143,125.14285714285714,16316.285714285714,,,,,5.859999999999999
1529,2020,32,42,6.152857142857143,965.2857142857143,0.14171428571428574,57.699999999999996,182.71428571428572,13794.57142857143,,,,,9.704285714285714
1530,2020,32,44,8.742857142857142,1873.142857142857,0.0809,95.82857142857144,366.42857142857144,37879.857142857145,,,,,8.34
1531,2020,32,45,20.785714285714285,1943.2857142857142,0.6931428571428571,39.471428571428575,177.14285714285714,15223.57142857143,,,,,26.185714285714283
1532,2020,32,46,10.357142857142858,1080.7142857142858,0.14068571428571428,16.34285714285714,173.57142857142858,17139.85714285714,,,,,8.31857142857143
1533,2020,32,47,25.428571428571427,1742.142857142857,0.291,17.785714285714285,311.85714285714283,24920.428571428572,,,,,20.285714285714285
1534,2020,32,48,25.271428571428572,1761.7142857142858,0.7158571428571429,31.042857142857144,120.71428571428571,16217.42857142857,,,,,31.042857142857144
1535,2020,32,49,12.1,1375.857142857143,0.11642857142857142,10.671428571428569,186.57142857142858,21702.0,,,,,7.557142857142857
1536,2020,32,50,0.9744285714285714,234.0,0.013085714285714286,9.278571428571427,234.28571428571428,21133.285714285714,,,,,1.6785714285714286
1537,2020,32,51,12.471428571428572,1167.857142857143,0.1364857142857143,27.24285714285714,180.42857142857142,14509.285714285714,,,,,15.657142857142857
1538,2020,32,53,9.195714285714285,856.8571428571429,0.16999999999999998,23.15714285714285,177.57142857142858,15905.714285714286,,,,,7.144285714285715
1539,2020,32,54,6.724285714285715,427.57142857142856,0.21157142857142858,7.6899999999999995,248.28571428571428,17634.428571428572,,,,,11.62857142857143
1540,2020,32,55,13.87142857142857,1110.4285714285713,0.10764285714285714,17.3,282.2857142857143,23996.428571428572,,,,,11.071428571428571
1541,2020,32,56,4.7457142857142856,523.8571428571429,0.04587142857142857,4.864285714285714,279.57142857142856,15908.42857142857,,,,,6.77857142857143
1542,2020,33,1,19.757142857142856,2212.0,0.2960000000000001,39.01428571428571,340.0,26278.571428571428,,,,,33.01428571428571
1543,2020,33,2,11.157142857142858,685.8571428571429,0.04745714285714286,3.557142857142857,447.0,41346.0,,,,,6.398571428571429
1544,2020,33,4,11.457142857142856,2654.714285714286,0.6091428571428571,61.785714285714285,197.14285714285714,21346.571428571428,,,,,17.22857142857143
1545,2020,33,5,15.52857142857143,1750.4285714285713,0.286,20.042857142857144,300.42857142857144,20273.571428571428,,,,,29.857142857142858
1546,2020,33,6,19.24285714285714,1585.142857142857,0.3124285714285714,28.599999999999998,305.57142857142856,24777.285714285714,,,,,16.78571428571429
1547,2020,33,8,5.368571428571428,922.4285714285714,0.06875714285714285,32.94285714285714,174.71428571428572,15089.57142857143,,,,,5.801428571428572
1548,2020,33,9,2.488571428571429,1431.7142857142858,0.0372,125.0,396.42857142857144,29449.85714285714,,,,,4.057142857142857
1549,2020,33,10,10.821428571428571,1682.2857142857142,0.052457142857142855,60.971428571428575,298.42857142857144,30567.428571428572,,,,,6.595714285714286
1550,2020,33,11,8.291428571428572,1871.142857142857,0.13585714285714287,84.58571428571429,492.0,34283.857142857145,,,,,20.185714285714287
1551,2020,33,12,22.74285714285714,2660.0,0.7592857142857143,43.87142857142857,330.14285714285717,33311.42857142857,,,,,35.214285714285715
1552,2020,33,13,24.87142857142857,2071.285714285714,0.5735714285714285,43.18571428571429,212.14285714285714,18927.285714285714,,,,,34.128571428571426
1553,2020,33,15,15.8,349.7142857142857,0.06051428571428571,2.7928571428571423,256.14285714285717,13951.57142857143,,,,,13.185714285714287
1554,2020,33,16,20.5,1556.2857142857142,0.3005714285714286,15.285714285714286,133.57142857142858,12338.857142857143,,,,,10.714285714285714
1555,2020,33,17,14.714285714285714,1643.5714285714287,0.15085714285714286,62.971428571428575,340.85714285714283,26562.571428571428,,,,,14.028571428571428
1556,2020,33,18,12.714285714285714,1219.2857142857142,0.19514285714285712,46.6,289.2857142857143,18711.14285714286,,,,,13.485714285714286
1557,2020,33,19,17.02857142857143,1658.5714285714287,0.24457142857142852,31.17142857142857,149.42857142857142,17410.714285714286,,,,,10.4
1558,2020,33,20,16.37142857142857,1194.142857142857,0.11901428571428571,14.028571428571428,125.14285714285714,11916.857142857143,,,,,11.100000000000003
1559,2020,33,21,14.642857142857142,919.4285714285714,0.18185714285714288,18.785714285714285,168.71428571428572,15856.57142857143,,,,,14.357142857142856
1560,2020,33,22,17.614285714285717,2964.1428571428573,0.7555714285714287,96.6857142857143,341.7142857142857,35667.71428571428,,,,,20.428571428571427
1561,2020,33,23,1.6800000000000002,309.85714285714283,0.02127142857142857,9.440000000000001,198.71428571428572,15261.857142857143,,,,,2.6042857142857136
1562,2020,33,24,10.014285714285714,1664.142857142857,0.11499999999999999,60.199999999999996,412.42857142857144,26581.571428571428,,,,,14.371428571428572
1563,2020,33,25,4.977142857142858,1791.0,0.20485714285714288,128.28571428571428,361.14285714285717,27630.571428571428,,,,,4.891428571428571
1564,2020,33,26,7.070000000000001,1022.4285714285714,0.104,66.0,289.42857142857144,23409.285714285714,,,,,7.0
1565,2020,33,27,10.928571428571429,1152.857142857143,0.14942857142857144,31.085714285714285,277.14285714285717,22223.428571428572,,,,,8.508571428571427
1566,2020,33,28,24.82857142857143,2425.714285714286,0.8474285714285715,70.08571428571427,101.35714285714286,17440.0,,,,,42.4
1567,2020,33,29,19.54285714285714,1114.857142857143,0.18057142857142858,23.614285714285707,238.28571428571428,18236.285714285714,,,,,14.971428571428572
1568,2020,33,30,9.687142857142858,534.7142857142857,0.09361428571428572,7.741428571428572,137.57142857142858,18926.285714285714,,,,,7.1014285714285705
1569,2020,33,31,12.957142857142857,1569.5714285714287,0.10334285714285715,18.914285714285715,212.42857142857142,21443.85714285714,,,,,9.782857142857143
1570,2020,33,32,22.8,1986.4285714285713,0.5944285714285714,34.98571428571428,223.71428571428572,24241.0,,,,,31.671428571428574
1571,2020,33,33,1.4628571428571429,513.5714285714286,0.0555,31.157142857142862,199.14285714285714,20595.571428571428,,,,,2.7757142857142862
1572,2020,33,34,3.662857142857143,2131.1428571428573,0.06018571428571429,179.0,297.7142857142857,27997.714285714286,,,,,2.391428571428571
1573,2020,33,35,6.732857142857143,1115.142857142857,0.22,34.042857142857144,302.57142857142856,31991.85714285714,,,,,5.8585714285714285
1574,2020,33,36,3.287142857142857,2210.714285714286,0.04572857142857143,167.0,404.7142857142857,36249.42857142857,,,,,8.814285714285715
1575,2020,33,37,12.685714285714283,1382.142857142857,0.24785714285714286,22.7,210.28571428571428,18130.428571428572,,,,,12.442857142857141
1576,2020,33,38,19.642857142857142,1126.7142857142858,0.21671428571428572,16.857142857142858,647.4285714285714,50232.0,,,,,12.37142857142857
1577,2020,33,39,8.389999999999999,925.5714285714286,0.20042857142857146,32.75714285714285,203.42857142857142,16229.142857142857,,,,,13.871428571428572
1578,2020,33,40,16.95714285714286,1217.2857142857142,0.23914285714285713,16.785714285714285,215.57142857142858,19117.0,,,,,14.700000000000001
1579,2020,33,41,6.337142857142857,549.4285714285714,0.0998,9.312857142857142,186.0,17362.0,,,,,5.328571428571428
1580,2020,33,42,5.657142857142857,1007.5714285714286,0.15671428571428572,58.814285714285724,187.14285714285714,15125.57142857143,,,,,8.797142857142857
1581,2020,33,44,8.754285714285713,1932.5714285714287,0.11348571428571429,96.51428571428572,408.2857142857143,40484.857142857145,,,,,8.07857142857143
1582,2020,33,45,15.542857142857144,2064.5714285714284,0.6504285714285715,44.128571428571426,206.0,16675.571428571428,,,,,22.714285714285715
1583,2020,33,46,12.728571428571431,1159.142857142857,0.129,17.2,192.57142857142858,18433.428571428572,,,,,8.86
1584,2020,33,47,22.585714285714285,1906.4285714285713,0.35814285714285715,19.942857142857143,334.0,27136.285714285714,,,,,18.32857142857143
1585,2020,33,48,24.4,1936.2857142857142,0.6914285714285715,36.07142857142857,127.42857142857143,17071.14285714286,,,,,26.671428571428574
1586,2020,33,49,11.157142857142857,1455.2857142857142,0.10487142857142857,11.414285714285713,181.85714285714286,22963.714285714286,,,,,6.380000000000001
1587,2020,33,50,1.2137142857142855,242.57142857142858,0.0,9.299999999999999,332.57142857142856,23167.428571428572,,,,,1.9385714285714286
1588,2020,33,51,10.742857142857142,1247.2857142857142,0.0991857142857143,27.9,195.28571428571428,15830.857142857143,,,,,14.742857142857144
1589,2020,33,53,8.142857142857142,916.7142857142857,0.19414285714285714,24.400000000000002,167.28571428571428,17124.571428571428,,,,,6.094285714285713
1590,2020,33,54,6.5442857142857145,475.0,0.1277142857142857,8.915714285714285,282.42857142857144,19465.14285714286,,,,,11.642857142857142
1591,2020,33,55,13.071428571428571,1204.0,0.10938571428571428,18.014285714285712,269.14285714285717,25911.14285714286,,,,,11.6
1592,2020,33,56,7.622857142857143,566.7142857142857,0.1267714285714286,5.451428571428571,262.85714285714283,18029.0,,,,,5.348571428571428
1593,2020,34,1,23.1,2360.0,0.3202857142857143,41.114285714285714,270.0,28373.428571428572,,,,,29.771428571428572
1594,2020,34,2,9.13857142857143,755.8571428571429,0.10882857142857143,4.122857142857144,445.0,44611.0,,,,,6.225714285714285
1595,2020,34,4,7.932857142857142,2720.4285714285716,0.5115714285714286,65.52857142857144,193.85714285714286,22709.285714285714,,,,,14.142857142857142
1596,2020,34,5,18.6,1872.857142857143,0.4484285714285714,22.728571428571428,211.71428571428572,22088.428571428572,,,,,21.328571428571426
1597,2020,34,6,14.485714285714286,1696.857142857143,0.31428571428571433,30.828571428571426,253.71428571428572,26670.285714285714,,,,,15.171428571428573
1598,2020,34,8,5.945714285714287,961.2857142857143,0.06558571428571429,33.4,164.85714285714286,16271.714285714286,,,,,5.105714285714286
1599,2020,34,9,3.392857142857143,1452.0,0.023428571428571427,125.0,418.42857142857144,32314.428571428572,,,,,4.63
1600,2020,34,10,5.561428571428571,1732.142857142857,0.1132,61.67142857142857,295.57142857142856,32608.714285714286,,,,,8.058571428571428
1601,2020,34,11,7.578571428571428,1924.142857142857,0.09255714285714285,85.47142857142858,461.7142857142857,37581.28571428572,,,,,19.557142857142857
1602,2020,34,12,16.3,2790.0,0.5507142857142857,48.24285714285714,294.42857142857144,35483.0,,,,,29.442857142857143
1603,2020,34,13,22.714285714285715,2236.1428571428573,0.6071428571428571,47.228571428571435,228.14285714285714,20477.85714285714,,,,,30.900000000000002
1604,2020,34,15,16.8,462.2857142857143,0.10227142857142857,3.327142857142857,260.57142857142856,15756.142857142857,,,,,17.214285714285715
1605,2020,34,16,17.02857142857143,1681.857142857143,0.36228571428571427,17.599999999999998,116.0,13174.285714285714,,,,,10.008571428571429
1606,2020,34,17,15.671428571428573,1752.2857142857142,0.157,64.05714285714285,377.7142857142857,29123.0,,,,,13.328571428571431
1607,2020,34,18,14.457142857142857,1312.857142857143,0.16457142857142856,47.85714285714287,286.7142857142857,20792.0,,,,,13.328571428571431
1608,2020,34,19,25.942857142857143,1801.4285714285713,0.30742857142857144,33.1,145.28571428571428,18427.285714285714,,,,,10.671428571428573
1609,2020,34,20,19.2,1315.0,0.10455714285714288,14.799999999999999,163.14285714285714,12894.42857142857,,,,,10.514285714285714
1610,2020,34,21,14.571428571428571,1020.7142857142857,0.1945714285714286,20.185714285714283,164.57142857142858,16923.85714285714,,,,,13.885714285714284
1611,2020,34,22,15.942857142857141,3077.0,0.7168571428571429,101.81428571428572,304.14285714285717,37887.28571428572,,,,,19.042857142857144
1612,2020,34,23,1.7014285714285715,322.0,0.03947142857142857,9.681428571428569,253.14285714285714,16813.428571428572,,,,,2.6785714285714284
1613,2020,34,24,8.947142857142858,1728.7142857142858,0.133,61.07142857142857,350.14285714285717,29214.571428571428,,,,,13.071428571428571
1614,2020,34,25,4.761428571428572,1824.0,0.2285714285714286,129.57142857142858,453.57142857142856,30451.14285714286,,,,,4.105714285714286
1615,2020,34,26,7.821428571428571,1072.0,0.10895714285714285,66.71428571428571,332.14285714285717,25500.714285714286,,,,,6.778571428571429
1616,2020,34,27,12.257142857142856,1233.4285714285713,0.15057142857142858,32.17142857142857,278.7142857142857,24261.714285714286,,,,,8.622857142857145
1617,2020,34,28,26.271428571428572,2611.4285714285716,0.894,75.95714285714284,120.64285714285714,18117.0,,,,,35.75714285714285
1618,2020,34,29,18.357142857142858,1244.142857142857,0.1852857142857143,24.928571428571427,178.85714285714286,19645.85714285714,,,,,15.3
1619,2020,34,30,10.66,604.0,0.147,8.59,388.57142857142856,20685.428571428572,,,,,7.390000000000001
1620,2020,34,31,12.442857142857141,1654.142857142857,0.13514285714285715,19.814285714285713,194.0,22832.14285714286,,,,,9.824285714285717
1621,2020,34,32,17.357142857142858,2125.285714285714,0.5287142857142857,39.04285714285714,188.0,25685.14285714286,,,,,27.657142857142855
1622,2020,34,33,1.422857142857143,523.0,0.04499999999999999,31.52857142857143,247.85714285714286,22121.14285714286,,,,,2.68
1623,2020,34,34,3.1671428571428573,2153.8571428571427,0.011028571428571431,179.0,255.42857142857142,29926.571428571428,,,,,5.798571428571428
1624,2020,34,35,6.508571428571429,1161.4285714285713,0.19171428571428573,35.528571428571425,306.2857142857143,34174.857142857145,,,,,5.081428571428572
1625,2020,34,36,3.108571428571428,2233.0,0.04007142857142857,167.0,406.0,39087.142857142855,,,,,7.981428571428571
1626,2020,34,37,15.028571428571428,1480.5714285714287,0.233,24.385714285714283,217.14285714285714,19593.714285714286,,,,,13.442857142857145
1627,2020,34,38,28.214285714285705,1296.857142857143,0.16585714285714287,18.242857142857144,649.7142857142857,54732.42857142857,,,,,12.514285714285714
1628,2020,34,39,8.284285714285714,982.5714285714286,0.17742857142857144,34.05714285714286,223.0,17724.285714285714,,,,,12.314285714285717
1629,2020,34,40,17.3,1337.857142857143,0.2414285714285714,18.485714285714288,199.85714285714286,20565.285714285714,,,,,14.071428571428573
1630,2020,34,41,5.621428571428572,590.4285714285714,0.12,10.102857142857143,187.14285714285714,18699.428571428572,,,,,4.298571428571428
1631,2020,34,42,4.951428571428571,1043.7142857142858,0.11257142857142856,59.699999999999996,177.57142857142858,16383.42857142857,,,,,8.468571428571428
1632,2020,34,44,9.237142857142857,1996.857142857143,0.18885714285714283,97.55714285714286,622.7142857142857,44206.28571428572,,,,,8.15
1633,2020,34,45,15.599999999999998,2172.1428571428573,0.5887142857142857,48.48571428571428,68.68571428571428,17512.14285714286,,,,,20.014285714285712
1634,2020,34,46,21.728571428571428,1278.4285714285713,0.11065714285714286,18.085714285714285,213.85714285714286,19853.571428571428,,,,,8.522857142857143
1635,2020,34,47,20.742857142857144,2057.0,0.3802857142857142,22.75714285714286,372.0,29701.14285714286,,,,,16.528571428571432
1636,2020,34,48,18.057142857142857,2080.4285714285716,0.5857142857142856,40.471428571428575,128.57142857142858,17985.285714285714,,,,,21.95714285714286
1637,2020,34,49,11.299999999999999,1534.2857142857142,0.10352857142857141,12.200000000000001,179.28571428571428,24240.14285714286,,,,,5.1242857142857146
